Date 	Time 	ACLineStatus 	BatteryFlag 	BatteryLifePercent 	BackupBatteryFlag 	BackupBatteryLifePercent 	BatteryVoltage 	BatteryCurrent 	BatteryAverageCurrent 	BatteryAverageInterval 	BatterymAHourConsumed 	BatteryTemperature 	BackupBatteryVoltage 	estimated BattLife(for 4000 mAh) 
02.06.2005 	11:22:40 	0000 	0004 	0000 	0009 	0100 	3467 	560 	560 	5120 	0 	340 	2318 	07:08
02.06.2005 	11:23:35 	0000 	0004 	0000 	0009 	0100 	3464 	551 	551 	5120 	0 	340 	2318 	03:59
02.06.2005 	11:23:35 	0000 	0004 	0000 	0009 	0100 	3464 	551 	551 	5120 	0 	340 	2318 	03:59
02.06.2005 	11:23:40 	0000 	0004 	0000 	0009 	0100 	3462 	554 	554 	5120 	0 	340 	2319 	07:13
02.06.2005 	11:24:35 	0000 	0004 	0000 	0009 	0100 	3459 	552 	552 	5120 	0 	340 	2319 	03:59
02.06.2005 	11:24:35 	0000 	0004 	0000 	0009 	0100 	3459 	552 	552 	5120 	0 	340 	2319 	03:59
02.06.2005 	11:24:41 	0000 	0004 	0000 	0009 	0100 	3459 	562 	562 	5120 	0 	340 	2317 	07:07
02.06.2005 	11:25:35 	0000 	0004 	0000 	0009 	0100 	3456 	553 	553 	5120 	0 	340 	2317 	03:58
02.06.2005 	11:25:35 	0000 	0004 	0000 	0009 	0100 	3456 	553 	553 	5120 	0 	340 	2317 	03:58
02.06.2005 	11:25:41 	0000 	0004 	0000 	0009 	0100 	3453 	562 	562 	5120 	0 	340 	2318 	07:07
02.06.2005 	11:26:35 	0000 	0004 	0000 	0009 	0100 	3451 	553 	553 	5120 	0 	340 	2318 	03:58
02.06.2005 	11:26:35 	0000 	0004 	0000 	0009 	0100 	3451 	553 	553 	5120 	0 	340 	2318 	03:58
02.06.2005 	11:26:41 	0000 	0004 	0000 	0009 	0100 	3451 	561 	561 	5120 	0 	340 	2317 	07:07
02.06.2005 	11:27:35 	0000 	0004 	0000 	0009 	0100 	3448 	554 	554 	5120 	0 	340 	2317 	03:58
02.06.2005 	11:27:35 	0000 	0004 	0000 	0009 	0100 	3448 	554 	554 	5120 	0 	340 	2317 	03:58
02.06.2005 	11:27:41 	0000 	0004 	0000 	0009 	0100 	3445 	558 	558 	5120 	0 	340 	2317 	07:10
02.06.2005 	11:28:35 	0000 	0004 	0000 	0009 	0100 	3443 	554 	554 	5120 	0 	340 	2318 	03:58
02.06.2005 	11:28:35 	0000 	0004 	0000 	0009 	0100 	3443 	554 	554 	5120 	0 	340 	2318 	03:58
02.06.2005 	11:28:41 	0000 	0004 	0000 	0009 	0100 	3443 	564 	564 	5120 	0 	340 	2319 	07:05
02.06.2005 	11:29:35 	0000 	0004 	0000 	0009 	0100 	3437 	556 	556 	5120 	0 	340 	2318 	03:57
02.06.2005 	11:29:35 	0000 	0004 	0000 	0009 	0100 	3437 	556 	556 	5120 	0 	340 	2318 	03:57
02.06.2005 	11:29:41 	0000 	0004 	0000 	0009 	0100 	3437 	565 	565 	5120 	0 	340 	2318 	07:04
02.06.2005 	11:30:36 	0000 	0004 	0000 	0009 	0100 	3434 	556 	556 	5120 	0 	340 	2317 	03:57
02.06.2005 	11:30:36 	0000 	0004 	0000 	0009 	0100 	3434 	556 	556 	5120 	0 	340 	2317 	03:57
02.06.2005 	11:30:41 	0000 	0004 	0000 	0009 	0100 	3432 	566 	566 	5120 	0 	340 	2318 	07:04
02.06.2005 	11:31:36 	0000 	0004 	0000 	0009 	0100 	3429 	557 	557 	5120 	0 	340 	2319 	03:56
02.06.2005 	11:31:36 	0000 	0004 	0000 	0009 	0100 	3429 	557 	557 	5120 	0 	340 	2319 	03:56
02.06.2005 	11:31:41 	0000 	0004 	0000 	0009 	0100 	3426 	557 	557 	5120 	0 	340 	2317 	07:10
02.06.2005 	11:32:36 	0000 	0004 	0000 	0009 	0100 	3424 	559 	559 	5120 	0 	340 	2317 	03:56
02.06.2005 	11:32:36 	0000 	0004 	0000 	0009 	0100 	3424 	559 	559 	5120 	0 	340 	2317 	03:56
02.06.2005 	11:32:41 	0000 	0004 	0000 	0009 	0100 	3424 	561 	561 	5120 	0 	340 	2317 	07:07
02.06.2005 	11:33:36 	0000 	0004 	0000 	0009 	0100 	3418 	559 	559 	5120 	0 	340 	2317 	03:56
02.06.2005 	11:33:36 	0000 	0004 	0000 	0009 	0100 	3418 	559 	559 	5120 	0 	340 	2317 	03:56
02.06.2005 	11:33:41 	0000 	0004 	0000 	0009 	0100 	3416 	566 	566 	5120 	0 	340 	2317 	07:04
02.06.2005 	11:34:36 	0000 	0004 	0000 	0009 	0100 	3413 	559 	559 	5120 	0 	340 	2317 	03:56
02.06.2005 	11:34:36 	0000 	0004 	0000 	0009 	0100 	3413 	559 	559 	5120 	0 	340 	2317 	03:56
02.06.2005 	11:34:41 	0000 	0004 	0000 	0009 	0100 	3410 	568 	568 	5120 	0 	340 	2318 	07:02
02.06.2005 	11:35:36 	0000 	0004 	0000 	0009 	0100 	3407 	561 	561 	5120 	0 	340 	2317 	03:55
02.06.2005 	11:35:36 	0000 	0004 	0000 	0009 	0100 	3407 	561 	561 	5120 	0 	340 	2317 	03:55
02.06.2005 	11:35:41 	0000 	0004 	0000 	0009 	0100 	3375 	561 	561 	5120 	0 	340 	2319 	07:07
02.06.2005 	11:36:37 	0000 	0004 	0000 	0009 	0100 	3399 	561 	561 	5120 	0 	340 	2317 	03:55
02.06.2005 	11:36:37 	0000 	0004 	0000 	0009 	0100 	3399 	561 	561 	5120 	0 	340 	2317 	03:55
02.06.2005 	11:36:41 	0000 	0004 	0000 	0009 	0100 	3399 	569 	569 	5120 	0 	340 	2316 	07:01
02.06.2005 	11:37:37 	0000 	0004 	0000 	0009 	0100 	3394 	563 	563 	5120 	0 	340 	2317 	03:54
02.06.2005 	11:37:37 	0000 	0004 	0000 	0009 	0100 	3394 	563 	563 	5120 	0 	340 	2317 	03:54
02.06.2005 	11:37:41 	0000 	0004 	0000 	0009 	0100 	3391 	571 	571 	5120 	0 	340 	2319 	07:00
02.06.2005 	11:38:37 	0000 	0004 	0000 	0009 	0100 	3388 	564 	564 	5120 	0 	340 	2319 	03:54
02.06.2005 	11:38:37 	0000 	0004 	0000 	0009 	0100 	3388 	564 	564 	5120 	0 	340 	2319 	03:54
02.06.2005 	11:38:41 	0000 	0004 	0000 	0009 	0100 	3383 	571 	571 	5120 	0 	340 	2319 	07:00
02.06.2005 	11:39:37 	0000 	0004 	0000 	0009 	0100 	3380 	564 	564 	5120 	0 	340 	2318 	03:54
02.06.2005 	11:39:37 	0000 	0004 	0000 	0009 	0100 	3380 	564 	564 	5120 	0 	340 	2318 	03:54
02.06.2005 	11:39:41 	0000 	0004 	0000 	0009 	0100 	3378 	564 	564 	5120 	0 	340 	2317 	07:05
02.06.2005 	11:40:37 	0000 	0004 	0000 	0009 	0100 	3372 	567 	567 	5120 	0 	340 	2318 	03:52
02.06.2005 	11:40:37 	0000 	0004 	0000 	0009 	0100 	3372 	567 	567 	5120 	0 	340 	2318 	03:52
02.06.2005 	11:40:41 	0000 	0004 	0000 	0009 	0100 	3367 	569 	569 	5120 	0 	340 	2317 	07:01
02.06.2005 	11:41:37 	0000 	0004 	0000 	0009 	0100 	3364 	567 	567 	5120 	0 	340 	2317 	03:52
02.06.2005 	11:41:37 	0000 	0004 	0000 	0009 	0100 	3364 	567 	567 	5120 	0 	340 	2317 	03:52
02.06.2005 	11:41:41 	0000 	0004 	0000 	0009 	0100 	3361 	576 	576 	5120 	0 	340 	2318 	06:56
02.06.2005 	11:42:37 	0000 	0004 	0000 	0009 	0100 	3356 	569 	569 	5120 	0 	340 	2318 	03:51
02.06.2005 	11:42:38 	0000 	0004 	0000 	0009 	0100 	3356 	569 	569 	5120 	0 	340 	2318 	03:51
02.06.2005 	11:42:41 	0000 	0004 	0000 	0009 	0100 	3348 	577 	577 	5120 	0 	340 	2317 	06:55
02.06.2005 	11:43:38 	0000 	0004 	0000 	0009 	0100 	3345 	571 	571 	5120 	0 	340 	2317 	03:51
02.06.2005 	11:43:38 	0000 	0004 	0000 	0009 	0100 	3345 	571 	571 	5120 	0 	340 	2317 	03:51
02.06.2005 	11:43:41 	0000 	0004 	0000 	0009 	0100 	3342 	571 	571 	5120 	0 	340 	2317 	07:00
02.06.2005 	11:44:38 	0000 	0004 	0000 	0009 	0100 	3337 	572 	572 	5120 	0 	340 	2316 	03:50
02.06.2005 	11:44:38 	0000 	0004 	0000 	0009 	0100 	3337 	572 	572 	5120 	0 	340 	2316 	03:50
02.06.2005 	11:44:41 	0000 	0004 	0000 	0009 	0100 	3329 	574 	574 	5120 	0 	340 	2316 	06:58
02.06.2005 	11:45:38 	0000 	0004 	0000 	0009 	0100 	3326 	574 	574 	5120 	0 	350 	2316 	03:49
02.06.2005 	11:45:38 	0000 	0004 	0000 	0009 	0100 	3326 	574 	574 	5120 	0 	350 	2316 	03:49
02.06.2005 	11:45:41 	0000 	0004 	0000 	0009 	0100 	3323 	582 	582 	5120 	0 	350 	2317 	06:52
02.06.2005 	11:46:38 	0000 	0004 	0000 	0009 	0100 	3313 	575 	575 	5120 	0 	350 	2318 	03:49
02.06.2005 	11:46:38 	0000 	0004 	0000 	0009 	0100 	3313 	575 	575 	5120 	0 	350 	2318 	03:49
02.06.2005 	11:46:42 	0000 	0004 	0000 	0009 	0100 	3307 	585 	585 	5120 	0 	350 	2317 	06:50
02.06.2005 	11:47:38 	0000 	0004 	0000 	0009 	0100 	3302 	577 	577 	5120 	0 	350 	2318 	03:48
02.06.2005 	11:47:38 	0000 	0004 	0000 	0009 	0100 	3302 	577 	577 	5120 	0 	350 	2318 	03:48
02.06.2005 	11:47:42 	0000 	0004 	0000 	0009 	0100 	3299 	577 	577 	5120 	0 	350 	2316 	06:55
02.06.2005 	11:48:38 	0000 	0004 	0000 	0009 	0100 	3291 	580 	580 	5120 	0 	350 	2316 	03:47
02.06.2005 	11:48:38 	0000 	0004 	0000 	0009 	0100 	3291 	580 	580 	5120 	0 	350 	2316 	03:47
02.06.2005 	11:48:42 	0000 	0004 	0000 	0009 	0100 	3280 	580 	580 	5120 	0 	350 	2317 	06:53
02.06.2005 	11:49:39 	0000 	0004 	0000 	0009 	0100 	3275 	582 	582 	5120 	0 	350 	2317 	03:46
02.06.2005 	11:49:39 	0000 	0004 	0000 	0009 	0100 	3275 	582 	582 	5120 	0 	350 	2317 	03:46
02.06.2005 	11:49:42 	0000 	0004 	0000 	0009 	0100 	3275 	592 	592 	5120 	0 	350 	2317 	06:45
02.06.2005 	11:50:39 	0000 	0004 	0000 	0009 	0100 	3261 	585 	585 	5120 	0 	350 	2317 	03:45
02.06.2005 	11:50:39 	0000 	0004 	0000 	0009 	0100 	3261 	585 	585 	5120 	0 	350 	2317 	03:45
02.06.2005 	11:50:42 	0000 	0004 	0000 	0009 	0100 	3250 	592 	592 	5120 	0 	350 	2318 	06:45
02.06.2005 	11:51:39 	0000 	0004 	0000 	0009 	0100 	3245 	587 	587 	5120 	0 	350 	2318 	03:44
02.06.2005 	11:51:39 	0000 	0004 	0000 	0009 	0100 	3245 	587 	587 	5120 	0 	350 	2318 	03:44
02.06.2005 	11:51:42 	0000 	0004 	0000 	0009 	0100 	3242 	587 	587 	5120 	0 	350 	2318 	06:48
02.06.2005 	11:52:39 	0000 	0004 	0000 	0009 	0100 	3229 	591 	591 	5120 	0 	350 	2317 	03:43
02.06.2005 	11:52:39 	0000 	0004 	0000 	0009 	0100 	3229 	591 	591 	5120 	0 	350 	2317 	03:43
02.06.2005 	11:52:42 	0000 	0004 	0000 	0009 	0100 	3218 	591 	591 	5120 	0 	350 	2316 	06:46
02.06.2005 	11:53:39 	0000 	0004 	0000 	0009 	0100 	3210 	592 	592 	5120 	0 	350 	2317 	03:42
02.06.2005 	11:53:39 	0000 	0004 	0000 	0009 	0100 	3210 	592 	592 	5120 	0 	350 	2317 	03:42
02.06.2005 	11:53:42 	0000 	0004 	0000 	0009 	0100 	3207 	604 	604 	5120 	0 	350 	2317 	06:37
04.06.2005 	23:28:42 	0001 	0008 	0027 	0009 	0100 	3662 	1156 	1156 	5120 	0 	230 	2320 	01:54
04.06.2005 	23:28:42 	0001 	0008 	0027 	0009 	0100 	3662 	1156 	1156 	5120 	0 	230 	2320 	01:54
04.06.2005 	23:28:45 	0001 	0008 	0027 	0009 	0100 	3667 	1156 	1156 	5120 	0 	230 	2320 	03:27
04.06.2005 	23:29:42 	0001 	0008 	0041 	0009 	0100 	3749 	1155 	1155 	5120 	0 	240 	2318 	01:54
04.06.2005 	23:29:43 	0001 	0008 	0041 	0009 	0100 	3749 	1155 	1155 	5120 	0 	240 	2318 	01:54
04.06.2005 	23:29:45 	0001 	0008 	0041 	0009 	0100 	3751 	1155 	1155 	5120 	0 	240 	2318 	03:27
04.06.2005 	23:30:43 	0001 	0008 	0051 	0009 	0100 	3806 	1155 	1155 	5120 	0 	260 	2320 	01:54
04.06.2005 	23:30:43 	0001 	0008 	0051 	0009 	0100 	3806 	1155 	1155 	5120 	0 	260 	2320 	01:54
04.06.2005 	23:30:45 	0001 	0008 	0051 	0009 	0100 	3808 	1155 	1155 	5120 	0 	260 	2320 	03:27
04.06.2005 	23:31:46 	0001 	0008 	0059 	0009 	0100 	3854 	1155 	1155 	5120 	0 	270 	2320 	01:54
04.06.2005 	23:31:46 	0001 	0008 	0059 	0009 	0100 	3854 	1155 	1155 	5120 	0 	270 	2320 	01:54
04.06.2005 	23:31:48 	0001 	0008 	0059 	0009 	0100 	3857 	1155 	1155 	5120 	0 	270 	2320 	03:27
04.06.2005 	23:32:46 	0000 	0001 	0083 	0009 	0100 	3887 	1155 	1155 	5120 	0 	270 	2318 	01:54
04.06.2005 	23:32:46 	0000 	0001 	0083 	0009 	0100 	3887 	1155 	1155 	5120 	0 	270 	2318 	01:54
04.06.2005 	23:32:48 	0000 	0004 	0009 	0009 	0100 	3440 	1155 	1155 	5120 	0 	280 	2318 	03:27
04.06.2005 	23:33:46 	0001 	0008 	0067 	0009 	0100 	3906 	1155 	1155 	5120 	0 	280 	2318 	01:54
04.06.2005 	23:33:46 	0001 	0008 	0067 	0009 	0100 	3906 	1155 	1155 	5120 	0 	280 	2318 	01:54
04.06.2005 	23:33:48 	0001 	0008 	0067 	0009 	0100 	3906 	1155 	1155 	5120 	0 	280 	2318 	03:27
04.06.2005 	23:34:46 	0001 	0008 	0072 	0009 	0100 	3933 	1155 	1155 	5120 	0 	290 	2318 	01:54
04.06.2005 	23:34:46 	0001 	0008 	0072 	0009 	0100 	3933 	1155 	1155 	5120 	0 	290 	2318 	01:54
04.06.2005 	23:34:48 	0001 	0008 	0072 	0009 	0100 	3933 	1155 	1155 	5120 	0 	290 	2318 	03:27
04.06.2005 	23:35:46 	0001 	0008 	0075 	0009 	0100 	3952 	1155 	1155 	5120 	0 	290 	2319 	01:54
04.06.2005 	23:35:46 	0001 	0008 	0075 	0009 	0100 	3952 	1155 	1155 	5120 	0 	290 	2319 	01:54
04.06.2005 	23:35:48 	0001 	0008 	0075 	0009 	0100 	3955 	1155 	1155 	5120 	0 	290 	2319 	03:27
04.06.2005 	23:36:47 	0001 	0008 	0078 	0009 	0100 	3971 	1155 	1155 	5120 	0 	290 	2318 	01:54
04.06.2005 	23:36:47 	0001 	0008 	0078 	0009 	0100 	3971 	1155 	1155 	5120 	0 	290 	2318 	01:54
04.06.2005 	23:36:48 	0001 	0008 	0078 	0009 	0100 	3971 	1155 	1155 	5120 	0 	290 	2318 	03:27
04.06.2005 	23:37:47 	0001 	0008 	0080 	0009 	0100 	3982 	1155 	1155 	5120 	0 	300 	2318 	01:54
04.06.2005 	23:37:47 	0001 	0008 	0080 	0009 	0100 	3982 	1155 	1155 	5120 	0 	300 	2318 	01:54
04.06.2005 	23:37:48 	0001 	0008 	0080 	0009 	0100 	3982 	1155 	1155 	5120 	0 	300 	2318 	03:27
04.06.2005 	23:38:47 	0001 	0008 	0082 	0009 	0100 	3993 	1155 	1155 	5120 	0 	300 	2318 	01:54
04.06.2005 	23:38:47 	0001 	0008 	0082 	0009 	0100 	3993 	1155 	1155 	5120 	0 	300 	2318 	01:54
04.06.2005 	23:38:48 	0001 	0008 	0082 	0009 	0100 	3993 	1155 	1155 	5120 	0 	300 	2318 	03:27
04.06.2005 	23:39:47 	0001 	0008 	0083 	0009 	0100 	3998 	1155 	1155 	5120 	0 	300 	2317 	01:54
04.06.2005 	23:39:47 	0001 	0008 	0083 	0009 	0100 	3998 	1155 	1155 	5120 	0 	300 	2317 	01:54
04.06.2005 	23:39:48 	0001 	0008 	0083 	0009 	0100 	3998 	1155 	1155 	5120 	0 	300 	2317 	03:27
04.06.2005 	23:40:47 	0001 	0008 	0083 	0009 	0100 	4001 	1155 	1155 	5120 	0 	310 	2317 	01:54
04.06.2005 	23:40:47 	0001 	0008 	0083 	0009 	0100 	4001 	1155 	1155 	5120 	0 	310 	2317 	01:54
04.06.2005 	23:40:48 	0001 	0008 	0083 	0009 	0100 	4001 	1155 	1155 	5120 	0 	310 	2317 	03:27
04.06.2005 	23:41:47 	0001 	0008 	0083 	0009 	0100 	4001 	1155 	1155 	5120 	0 	310 	2318 	01:54
04.06.2005 	23:41:47 	0001 	0008 	0083 	0009 	0100 	4001 	1155 	1155 	5120 	0 	310 	2318 	01:54
04.06.2005 	23:41:48 	0001 	0008 	0083 	0009 	0100 	4001 	1155 	1155 	5120 	0 	310 	2318 	03:27
04.06.2005 	23:42:47 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	310 	2318 	01:54
04.06.2005 	23:42:47 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	310 	2318 	01:54
04.06.2005 	23:42:48 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	310 	2318 	03:27
04.06.2005 	23:43:48 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	320 	2317 	01:54
04.06.2005 	23:43:48 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	320 	2317 	01:54
04.06.2005 	23:43:48 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	320 	2317 	03:27
04.06.2005 	23:44:48 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	320 	2318 	01:54
04.06.2005 	23:44:48 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	320 	2318 	01:54
04.06.2005 	23:44:49 	0001 	0008 	0083 	0009 	0100 	4003 	1155 	1155 	5120 	0 	320 	2318 	03:27
04.06.2005 	23:45:48 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2319 	01:54
04.06.2005 	23:45:48 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2319 	01:54
04.06.2005 	23:45:49 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2319 	03:27
04.06.2005 	23:46:48 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2318 	01:54
04.06.2005 	23:46:48 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2318 	01:54
04.06.2005 	23:46:49 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2318 	03:27
04.06.2005 	23:47:48 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2319 	01:54
04.06.2005 	23:47:48 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2319 	01:54
04.06.2005 	23:47:49 	0001 	0008 	0084 	0009 	0100 	4006 	1155 	1155 	5120 	0 	320 	2319 	03:27
04.06.2005 	23:48:48 	0001 	0008 	0084 	0009 	0100 	4009 	1155 	1155 	5120 	0 	330 	2318 	01:54
04.06.2005 	23:48:48 	0001 	0008 	0084 	0009 	0100 	4009 	1155 	1155 	5120 	0 	330 	2318 	01:54
04.06.2005 	23:48:49 	0001 	0008 	0084 	0009 	0100 	4009 	1155 	1155 	5120 	0 	330 	2318 	03:27
04.06.2005 	23:49:49 	0001 	0008 	0084 	0009 	0100 	4009 	1155 	1155 	5120 	0 	330 	2318 	01:54
04.06.2005 	23:49:49 	0001 	0008 	0084 	0009 	0100 	4009 	1155 	1155 	5120 	0 	330 	2318 	01:54
04.06.2005 	23:49:49 	0001 	0008 	0084 	0009 	0100 	4009 	1155 	1155 	5120 	0 	330 	2318 	03:27
04.06.2005 	23:50:49 	0001 	0008 	0085 	0009 	0100 	4012 	1155 	1155 	5120 	0 	330 	2319 	01:54
04.06.2005 	23:50:49 	0001 	0008 	0085 	0009 	0100 	4012 	1155 	1155 	5120 	0 	330 	2319 	01:54
04.06.2005 	23:50:49 	0001 	0008 	0085 	0009 	0100 	4012 	1155 	1155 	5120 	0 	330 	2319 	03:27
04.06.2005 	23:51:49 	0001 	0008 	0085 	0009 	0100 	4012 	1155 	1155 	5120 	0 	330 	2317 	01:54
04.06.2005 	23:51:49 	0001 	0008 	0085 	0009 	0100 	4012 	1155 	1155 	5120 	0 	330 	2317 	01:54
04.06.2005 	23:51:49 	0001 	0008 	0085 	0009 	0100 	4012 	1155 	1155 	5120 	0 	330 	2317 	03:27
04.06.2005 	23:52:49 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2318 	01:54
04.06.2005 	23:52:49 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2318 	01:54
04.06.2005 	23:52:49 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2318 	03:27
04.06.2005 	23:53:49 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2319 	01:54
04.06.2005 	23:53:49 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2319 	01:54
04.06.2005 	23:53:49 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2319 	03:27
04.06.2005 	23:54:50 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2320 	01:54
04.06.2005 	23:54:50 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2320 	01:54
04.06.2005 	23:54:50 	0001 	0008 	0085 	0009 	0100 	4014 	1155 	1155 	5120 	0 	340 	2320 	03:27
04.06.2005 	23:55:50 	0001 	0008 	0086 	0009 	0100 	4017 	1154 	1154 	5120 	0 	340 	2318 	01:54
04.06.2005 	23:55:50 	0001 	0008 	0086 	0009 	0100 	4017 	1154 	1154 	5120 	0 	340 	2318 	01:54
04.06.2005 	23:55:50 	0001 	0008 	0086 	0009 	0100 	4017 	1154 	1154 	5120 	0 	340 	2318 	03:27
04.06.2005 	23:56:50 	0001 	0008 	0086 	0009 	0100 	4017 	1154 	1154 	5120 	0 	340 	2317 	01:54
04.06.2005 	23:56:50 	0001 	0008 	0086 	0009 	0100 	4017 	1154 	1154 	5120 	0 	340 	2317 	01:54
04.06.2005 	23:56:50 	0001 	0008 	0086 	0009 	0100 	4017 	1154 	1154 	5120 	0 	340 	2317 	03:27
04.06.2005 	23:57:50 	0001 	0008 	0086 	0009 	0100 	4020 	1154 	1154 	5120 	0 	340 	2318 	01:54
04.06.2005 	23:57:50 	0001 	0008 	0086 	0009 	0100 	4020 	1154 	1154 	5120 	0 	340 	2318 	01:54
04.06.2005 	23:57:50 	0001 	0008 	0086 	0009 	0100 	4020 	1154 	1154 	5120 	0 	340 	2318 	03:27
04.06.2005 	23:58:50 	0001 	0008 	0087 	0009 	0100 	4022 	1154 	1154 	5120 	0 	350 	2318 	01:54
04.06.2005 	23:58:50 	0001 	0008 	0087 	0009 	0100 	4022 	1154 	1154 	5120 	0 	350 	2318 	01:54
04.06.2005 	23:58:50 	0001 	0008 	0087 	0009 	0100 	4022 	1154 	1154 	5120 	0 	350 	2318 	03:27
04.06.2005 	23:59:50 	0001 	0008 	0087 	0009 	0100 	4022 	1154 	1154 	5120 	0 	350 	2318 	01:54
04.06.2005 	23:59:50 	0001 	0008 	0087 	0009 	0100 	4022 	1154 	1154 	5120 	0 	350 	2318 	01:54
04.06.2005 	23:59:50 	0001 	0008 	0087 	0009 	0100 	4022 	1154 	1154 	5120 	0 	350 	2318 	03:27
05.06.2005 	00:00:51 	0001 	0008 	0087 	0009 	0100 	4025 	1154 	1154 	5120 	0 	350 	2317 	01:54
05.06.2005 	00:00:51 	0001 	0008 	0087 	0009 	0100 	4025 	1154 	1154 	5120 	0 	350 	2317 	01:54
05.06.2005 	00:00:51 	0001 	0008 	0087 	0009 	0100 	4025 	1154 	1154 	5120 	0 	350 	2317 	03:27
05.06.2005 	00:01:51 	0001 	0008 	0087 	0009 	0100 	4025 	1154 	1154 	5120 	0 	350 	2318 	01:54
05.06.2005 	00:01:51 	0001 	0008 	0087 	0009 	0100 	4025 	1154 	1154 	5120 	0 	350 	2318 	01:54
05.06.2005 	00:01:51 	0001 	0008 	0087 	0009 	0100 	4025 	1154 	1154 	5120 	0 	350 	2318 	03:27
05.06.2005 	00:02:51 	0001 	0008 	0088 	0009 	0100 	4028 	1154 	1154 	5120 	0 	350 	2318 	01:54
05.06.2005 	00:02:51 	0001 	0008 	0088 	0009 	0100 	4028 	1154 	1154 	5120 	0 	350 	2318 	01:54
05.06.2005 	00:02:51 	0001 	0008 	0088 	0009 	0100 	4028 	1154 	1154 	5120 	0 	350 	2318 	03:27
05.06.2005 	00:03:51 	0001 	0008 	0088 	0009 	0100 	4028 	1154 	1154 	5120 	0 	360 	2318 	01:54
05.06.2005 	00:03:51 	0001 	0008 	0088 	0009 	0100 	4028 	1154 	1154 	5120 	0 	360 	2318 	01:54
05.06.2005 	00:03:51 	0001 	0008 	0088 	0009 	0100 	4028 	1154 	1154 	5120 	0 	360 	2318 	03:27
05.06.2005 	00:04:51 	0001 	0008 	0088 	0009 	0100 	4030 	1154 	1154 	5120 	0 	360 	2320 	01:54
05.06.2005 	00:04:51 	0001 	0008 	0088 	0009 	0100 	4030 	1154 	1154 	5120 	0 	360 	2320 	01:54
05.06.2005 	00:04:51 	0001 	0008 	0088 	0009 	0100 	4030 	1154 	1154 	5120 	0 	360 	2320 	03:27
05.06.2005 	00:05:51 	0001 	0008 	0088 	0009 	0100 	4033 	1154 	1154 	5120 	0 	360 	2317 	01:54
05.06.2005 	00:05:51 	0001 	0008 	0088 	0009 	0100 	4033 	1154 	1154 	5120 	0 	360 	2317 	01:54
05.06.2005 	00:05:51 	0001 	0008 	0088 	0009 	0100 	4033 	1154 	1154 	5120 	0 	360 	2317 	03:27
05.06.2005 	00:06:52 	0001 	0008 	0088 	0009 	0100 	4033 	1154 	1154 	5120 	0 	360 	2317 	01:54
05.06.2005 	00:06:52 	0001 	0008 	0088 	0009 	0100 	4033 	1154 	1154 	5120 	0 	360 	2317 	01:54
05.06.2005 	00:06:52 	0001 	0008 	0088 	0009 	0100 	4033 	1154 	1154 	5120 	0 	360 	2317 	03:27
05.06.2005 	00:07:52 	0001 	0008 	0089 	0009 	0100 	4036 	1154 	1154 	5120 	0 	360 	2317 	01:54
05.06.2005 	00:07:52 	0001 	0008 	0089 	0009 	0100 	4036 	1154 	1154 	5120 	0 	360 	2317 	01:54
05.06.2005 	00:07:52 	0001 	0008 	0089 	0009 	0100 	4036 	1154 	1154 	5120 	0 	360 	2317 	03:27
05.06.2005 	00:08:52 	0001 	0008 	0089 	0009 	0100 	4036 	1154 	1154 	5120 	0 	360 	2317 	01:54
